intervention,location,label,amount_fin,has_agreement,agreement_label,agreement_date,instability_type,location_label,region,province,lat,long
http://dati.isprambiente.it/id/ihi/intervention/164/07,http://dati.isprambiente.it/id/place/70048,"Regimazione acque superficiali e profonde con trincee e pali drenanti, palificate e muri, tombini, massicciata stradale.",150000.00,http://dati.isprambiente.it/id/ihi/agreement/164/07,DM 03/11/2006 (DDS/DEC/2006/0632 - 1°P. Strat.),2006-11-03,Non definito,Morrone del Sannio,molise,campobasso,41.7165381112153,14.7744386292822
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0067/xm,http://dati.isprambiente.it/id/place/69080,VERSANTE EST CENTRO ABITATO*VERSANTE EST CENTRO ABITATO*MESSA IN SICUREZZA DEL TERRITORIO A RISCHIO IDROGEOLOGICO SUL VERSANTE EST DEL CENTRO ABITATO ED INFRASTRUTTURE CONNESSE,475000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0067/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,San Giovanni Lipioni,abruzzo,chieti,41.8438818199006,14.5687668409201
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2257/xm,http://dati.isprambiente.it/id/place/4240,RIPRISTINO DELLE OPERE DI DIFESA SPONDALE E MANUTENZIONE IDRAULICA DEL RIO BEALERASSO*VIA DI ROVASENDA*RIPRISTINO DELLE OPERE DI DIFESA SPONDALE E MANUTENZIONE IDRAULICA DEL RIO BEALERASSO,73200.77,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2257/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Verzuolo,piemonte,cuneo,44.5918483274469,7.49386530743442
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0426/xm,http://dati.isprambiente.it/id/place/78056,MESSA IN SICUREZZA DEL TERRITORIO - MITIGAZIONE RISCHIO FRANA LOCALITA BOSCO TRE CASE*LOCALITA   TRE CASE*OPERE DI SOSTEGNO E REGIMAZIONE DELLE ACQUE,325000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0426/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Francavilla Marittima,calabria,cosenza,39.8206883286268,16.3496825636913
http://dati.isprambiente.it/id/ihi/intervention/av058c/10,http://dati.isprambiente.it/id/place/64076,Intervento di riduzione dell´erosione dei versanti e opere di contenimento e accumulo del materiale solido proveniente dal bacino idrografico afferente,8326621.32,http://dati.isprambiente.it/id/ihi/agreement/av058c/10,AP Campania 12/11/2010,2010-11-12,Alluvione,Quadrelle,campania,avellino,40.9537825217819,14.6709555612489
http://dati.isprambiente.it/id/ihi/intervention/596/99,http://dati.isprambiente.it/id/place/87027,zona di Frana  Viale Crispi,774685.35,http://dati.isprambiente.it/id/ihi/agreement/596/99,DPCM 21/12/1999 (DSTN/2/27780),1999-12-21,Frana,Mineo,sicilia,catania,37.2986298085233,14.6902636918434
http://dati.isprambiente.it/id/ihi/intervention/299/99,http://dati.isprambiente.it/id/place/50024,CONSOLIDAMENTO FRANA.,77468.53,http://dati.isprambiente.it/id/ihi/agreement/299/99,DPCM 21/12/1999 (DSTN/2/27781),1999-12-21,Frana,Palaia,toscana,pisa,43.6092209176002,10.7623945469518
http://dati.isprambiente.it/id/ihi/intervention/17ir408/g1,http://dati.isprambiente.it/id/place/77013,Ripristino funzionalità torrente Basentello 2° lotto - 2° tronco,0.00,http://dati.isprambiente.it/id/ihi/agreement/17ir408/g1,AP-int Basilicata III 5/12/2016,2016-12-05,Alluvione,Irsina,basilicata,matera,40.7514108167356,16.2575202173655
http://dati.isprambiente.it/id/ihi/intervention/591/99,http://dati.isprambiente.it/id/place/84028,Opere di regolazione del deflusso del torrente Spinola,6713939.69,http://dati.isprambiente.it/id/ihi/agreement/591/99,DPCM 21/12/1999 (DSTN/2/27780),1999-12-21,Alluvione,Porto Empedocle,sicilia,agrigento,37.3108359024516,13.5062260843771
http://dati.isprambiente.it/id/ihi/intervention/17ir043/g1,http://dati.isprambiente.it/id/place/76084,Lavori di mitigazione del rischio idrogeologico costone a monte  Strada provinciale n. 12,100233.00,http://dati.isprambiente.it/id/ihi/agreement/17ir043/g1,Fondo_Prog_Basilicata_II_DD_431_28/11/2019,2019-11-28,Frana,Savoia di Lucania,basilicata,potenza,40.5776354222223,15.5586033807512
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2091/xm,http://dati.isprambiente.it/id/place/6146,COMPLETAMENTO MESSA IN SICUREZZA ABITATO FRAZIONE BORASSI*LOC. BORASSI*OPERE DI CONTENIMENTO FRANA,400000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2091/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Roccaforte Ligure,piemonte,alessandria,44.6788014756746,9.01360860650101
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0177/xm,http://dati.isprambiente.it/id/place/64049,LAVORI SISTEMAZIONE IDRAULICA TORRENTE MURAGLIAONI,487018.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0177/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Alluvione,Mercogliano,campania,avellino,40.9233532057962,14.725547580721
http://dati.isprambiente.it/id/ihi/intervention/cs057a/10,http://dati.isprambiente.it/id/place/78071,Interventi integrativi di mitigazione del rischio di frana nel centro storico,800000.00,http://dati.isprambiente.it/id/ihi/agreement/cs057a/10,AP Calabria 25/11/2010,2010-11-25,Frana,Maierà,calabria,cosenza,39.7077856750532,15.8538576254567
http://dati.isprambiente.it/id/ihi/intervention/08ir011/g3,http://dati.isprambiente.it/id/place/37039,Fiume Reno - Taglio di vegetazione spontanea ed arborea con ripresa di smottamenti del ciglione,300000.00,http://dati.isprambiente.it/id/ihi/agreement/08ir011/g3,AP-int Emilia Romagna IV 20/12/2017,2017-12-20,Alluvione,Molinella,emilia-romagna,bologna,44.6152430422574,11.7503224429659
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0372/xm,http://dati.isprambiente.it/id/place/65019,MESSA IN SICUREZZA VALLONE LOC. CALABRI,650000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0372/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Alluvione,Caggiano,campania,salerno,40.5623656630015,15.4933062563711
http://dati.isprambiente.it/id/ihi/intervention/12ir009/g9,http://dati.isprambiente.it/id/place/56030,Ripristino della cavità tra via del Lago  e strada provinciale 48.,160000.00,http://dati.isprambiente.it/id/ihi/agreement/12ir009/g9,Del CIPE 35 Piano Nazionale 24/07/2019,2019-07-24,Frana,Grotte di Castro,lazio,viterbo,42.6789995362146,11.8572983531167
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0537/xm,http://dati.isprambiente.it/id/place/101023,LAVORI DI SISTEMAZIONE E MITIGAZIONE DEL RISCHIO IDROGEOLOGICO DEL RIONE VIA TRIESTE ABITATO DI SAVELLI*VIA TRIESTE*SISTEMAZIONE E MITIGAZIONE DEL RISCHIO IDROGEOLOGICO DEL RIONE VIA TRIESTE ABITATO DI SAVELLI,350000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0537/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Savelli,calabria,crotone,39.3255611647429,16.759232033532
http://dati.isprambiente.it/id/ihi/intervention/kr113b/10,http://dati.isprambiente.it/id/place/101017,interventi di messa in sicurezza del centro abitato e del sottostante costone,1000000.00,http://dati.isprambiente.it/id/ihi/agreement/kr113b/10,AP Calabria 25/11/2010,2010-11-25,Non definito,Petilia Policastro,calabria,crotone,39.1234162775663,16.7285591186604
http://dati.isprambiente.it/id/ihi/intervention/an068b/10,http://dati.isprambiente.it/id/place/42045,PercorriMisa_ Sistemazione di percorsi di controllo e di guardia lungo il corso del fiume Misa (Tabella 2 - cofinanziamento territorio Regione Marche),0.00,http://dati.isprambiente.it/id/ihi/agreement/an068b/10,AP Marche 25/11/2010,2010-11-25,Non definito,Senigallia,marche,ancona,43.6788698653491,13.2100277096746
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2019/xm,http://dati.isprambiente.it/id/place/6009,STRADA COMUNALE RIGOROSO - SOTTOVALLE - CARROSIO*STRADA COMUNALE RIGOROSO - SOTTOVALLE - CARROSIO*MESSA IN SICUREZZA A CAUSA DEI DISSESTI CONSEGUENTI EVENTO ALLUVIONALE OTTOBRE NOVEMBRE 2019,450000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2019/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Arquata Scrivia,piemonte,alessandria,44.67398397223,8.91088741988972
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0076/xm,http://dati.isprambiente.it/id/place/69095,STRADA COMUNALE LOCALITA COSTE MULINO*LOCALITA   COSTE MULINO*MESSA IN SICUREZZA E CONSOLIDAMENTO IDROGEOLOGICO TRATTO IN FRANA STRADA COMUNALE,400000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0076/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Torricella Peligna,abruzzo,chieti,42.0199009574067,14.3090008085678
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0071/xm,http://dati.isprambiente.it/id/place/69088,"MESSA IN SICUREZZA DEL TERRITORIO DAL DISSESTO IDROGEOLOGICO - STRADA COMUNALE FRAZIONE CUPELLO-BADIA VALLONE PADULONE*CONTRADE CUPELLO E BADIA*MESSA IN SICUREZZA DEL TERRITORIO DAL DISSESTO IDROGEOLOGICO - STRADA COMUNALE FRAZIONE CUPELLO-BADIA, VALLONE",628278.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0071/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Schiavi di Abruzzo,abruzzo,chieti,41.8048295444489,14.4857542130172
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1390/xm,http://dati.isprambiente.it/id/place/56028,CONSOLIDAMENTO RUPE SETTORE SUD-EST LOCALITA FICUNACCE MESSA IN SICUREZZA  DISSESTO IDROGEOLOGICO*FICUNACCE*CONSOLIDAMENTO RUPE E MESSA IN SICUREZZA VERSANTE ADIACENTE CENTRO STORICO,835524.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1390/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Gradoli,lazio,viterbo,42.6191105562048,11.8799412119167
http://dati.isprambiente.it/id/ihi/intervention/vc226a/10,http://dati.isprambiente.it/id/place/2097,"OPERE PER LA MESSA IN SICUREZZA ABITATI,VIABILITA´ COMUNALE E PROVINCIALE E MONITORAGGIO PARETI ROCCIOSE (VALLO PARAMASSI, STRUMENTAZIONE GEOTECNICA)",300000.00,http://dati.isprambiente.it/id/ihi/agreement/vc226a/10,AP Piemonte 17/11/2010,2010-11-17,Frana,Piode,piemonte,vercelli,45.7575928244368,8.04120915151941
http://dati.isprambiente.it/id/ihi/intervention/17ir034/g1,http://dati.isprambiente.it/id/place/77020,Ripristino officiosità e difese spondali fosso la Guardiola,0.00,http://dati.isprambiente.it/id/ihi/agreement/17ir034/g1,AP-int Basilicata III 5/12/2016,2016-12-05,Alluvione,Pisticci,basilicata,matera,40.3557323515445,16.6541413725162
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0400/xm,http://dati.isprambiente.it/id/place/78031,VERSANTE A VALLE DEL CENTRO ABITATO DI LOCALITA RUSOLI*RUSOLI*MITIGAZIONE DEL RISCHIO IDROGEOLOGICO SUL VERSANTE A VALLE DELL?ABITATO  IN LOCALITA RUSOLI,790010.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0400/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Castrolibero,calabria,cosenza,39.3103851187612,16.2084140563695
http://dati.isprambiente.it/id/ihi/intervention/167/07,http://dati.isprambiente.it/id/place/70038,"Trincee drenanti, terre rinforzate, bioingegneria, gabbionate.",200000.00,http://dati.isprambiente.it/id/ihi/agreement/167/07,DM 03/11/2006 (DDS/DEC/2006/0632 - 1°P. Strat.),2006-11-03,Frana,Mirabello Sannitico,molise,campobasso,41.502302972668,14.6642569418607
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1296/xm,http://dati.isprambiente.it/id/place/58044,MITIGAZIONE E RIDUZIONE DEL RISCHIO IDROGEOLOGICO NEL VERSANTE SUD-OVEST DEL TERRITORIO COMUNALE 1?STRALCIO*VERSANTE SUD-OVEST*PALI E INGEGNERIA NATURALISTICA,995000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1296/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Gerano,lazio,roma,41.9322327960866,13.0068280718257
http://dati.isprambiente.it/id/ihi/intervention/374/09,http://dati.isprambiente.it/id/place/25012,Sistemazione idraulica,400000.00,http://dati.isprambiente.it/id/ihi/agreement/374/09,DM 10/11/2008 (DDS/DEC/2008/0855 - Ann. 2008),2008-11-10,Alluvione,Chies d'Alpago,veneto,belluno,46.1727526460302,12.4266220346913
http://dati.isprambiente.it/id/ihi/intervention/469/09,http://dati.isprambiente.it/id/place/80046,Completamento lavori di consolidamento abitato zona R3 in via Risorgimento,600000.00,http://dati.isprambiente.it/id/ihi/agreement/469/09,DM 27/11/2008 (DDS/DEC/2008/0912),2008-11-27,Frana,Maropati,calabria,reggio-di-calabria,38.4546343967657,16.0763704610939
http://dati.isprambiente.it/id/ihi/intervention/pz033a/10,http://dati.isprambiente.it/id/place/76042,"Lavoir di sistemazione idrogeologica; Drenaggi, gabbionate, difese spondali",450000.00,http://dati.isprambiente.it/id/ihi/agreement/pz033a/10,AP Basilicata 14/12/2010,2010-12-14,Misto,Lauria,basilicata,potenza,40.0702277193939,15.8831436966553
http://dati.isprambiente.it/id/ihi/intervention/760/99,http://dati.isprambiente.it/id/place/69102,RISANAMENTO E CONSOLIDAMENTO CENTRO ABITATO.,516456.90,http://dati.isprambiente.it/id/ihi/agreement/760/99,DPCM 27/12/2002 (SDT/7121),2002-12-27,Frana,Villa Santa Maria,abruzzo,chieti,41.9696245610786,14.3605307781295
http://dati.isprambiente.it/id/ihi/intervention/090/98,http://dati.isprambiente.it/id/place/46005,Deviazione tubazioni fogniarie etc. Pedona D (Camaiore).,0.00,http://dati.isprambiente.it/id/ihi/agreement/090/98,DPCM 12/01/1999 (G.U. n 53 del 05/03/1999),1999-01-12,Frana,Camaiore,toscana,lucca,43.9398729996527,10.3124684032327
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2530/xm,http://dati.isprambiente.it/id/place/87022,MESSA IN SICUREZZA DELLA CIRCONVALLAZIONE TRATTI DA VIA UMBERTO E VIA BOTTICELLI*VIA CIRCONVALLAZIONE-VIA BOTTICELLI*MESSA IN SICUREZZA STRADA,995000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2530/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Maletto,sicilia,catania,37.7972107873982,14.9231440055139
http://dati.isprambiente.it/id/ihi/intervention/238/06,http://dati.isprambiente.it/id/place/59006,Stabilizzazione della roccia in sponda destra del fosso formale con micropali - 1° stralcio esecutivo,1556800.00,http://dati.isprambiente.it/id/ihi/agreement/238/06,DM 11/07/2005 (DS/2005/321 - 11° stralcio),2005-07-11,Misto,Cori,lazio,latina,41.6371514230939,12.9118984925756
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2010/xm,http://dati.isprambiente.it/id/place/6005,MESSA IN SICUREZZA DEL BACINO IDROGRAFICO DEL RIO MEDRIO A DIFESA DELLE AREE ABITATE IDENTIFICATE A RISCHIO MOLTO ELEVATO (RME) DELL  ABITATO DI BORGO VALLERANA E DELLA STRADA ANTICA PER ACQUI CON INTERVENTI DI SISTEMAZIONE IDROGEOLOGICA E IDRAULICA*VIA,539820.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2010/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Alluvione,Alice Bel Colle,piemonte,alessandria,44.7200604177214,8.44946900679031
http://dati.isprambiente.it/id/ihi/intervention/cb053a/10,http://dati.isprambiente.it/id/place/70082,"Sistemazione dei dissesti idrogeologici a valle di Via Regina Elena e loc. Teverone. (Formazione di drenaggi superficiali e profondi, di gabbionate e/o muri di sostegno e di palificate.)",300000.00,http://dati.isprambiente.it/id/ihi/agreement/cb053a/10,AP Molise 02/05/2011,2011-05-02,Frana,Tufara,molise,campobasso,41.4826761971577,14.9511425328953
http://dati.isprambiente.it/id/ihi/intervention/012/99,http://dati.isprambiente.it/id/place/4001,CONSOLIDAMENTO E/O INDAGINI E MONITORAGGIO CAPOLUOGO,1187850.87,http://dati.isprambiente.it/id/ihi/agreement/012/99,DPCM 21/12/1999 (DSTN/2/27778),1999-12-21,Frana,Acceglio,piemonte,cuneo,44.512519775201,6.90131190249343
http://dati.isprambiente.it/id/ihi/intervention/002/09,http://dati.isprambiente.it/id/place/69103,Interventi di risanamento e consolidamento del movimento franoso a protezione di abitati ed infrastrutture,564820.00,http://dati.isprambiente.it/id/ihi/agreement/002/09,DM 10/11/2008 (DDS/DEC/2008/0856 - 3°P. Strat.),2008-11-10,Frana,Pietraferrazzana,abruzzo,chieti,41.9726591352865,14.3791265986306
http://dati.isprambiente.it/id/ihi/intervention/dait@21_2528/xm,http://dati.isprambiente.it/id/place/87011,"LAVORI DI INTERVENTI DI MIGLIORAMENTO DELL  ASSETTO IDROGEOLOGICO E DI MESSA IN SICUREZZA DI AREE INTERESSATE DA FENOMENI DI DISSESTO IN VIA CARCERE (ART. 2, COMMA 2, LETTERA A ? DECRETO 05/08/2020)*VIA CARCERE*INTERVENTI DI MIGLIORAMENTO DELL  ASSETTO I",944291.40,http://dati.isprambiente.it/id/ihi/agreement/dait@21_2528/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,Caltagirone,sicilia,catania,37.1812820916484,14.5188932869281
http://dati.isprambiente.it/id/ihi/intervention/dait@21_0129/xm,http://dati.isprambiente.it/id/place/66091,LOCALITA   VIANO*LOCALITA   VIANO*TRATTASI DI OPERE DI MESSA IN SICUREZZA A RISCHIO IDROGEOLOGICO MOLTO ELEVATO,997500.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_0129/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Santo Stefano di Sessanio,abruzzo,laquila,42.3455099491637,13.6299392851041
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0006/xm,http://dati.isprambiente.it/id/place/80008,CONSOLIDAMENTO DI UN`AREA INTERESSATA DA FORTE DISSESTO IDROGEOLOGICO (FRANA),1000000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0006/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Frana,Benestare,calabria,reggio-di-calabria,38.1672695768386,16.1317165521941
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1815/xm,http://dati.isprambiente.it/id/place/43029,VIA DOMENICO COSTANZI*VIA D. COSTANZI*MANUTENZIONE STRAORDINARIA STRADA VIA D. COSTANZI PER DISSESTO IDROGEOLOGICO,60000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1815/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Montefano,marche,macerata,43.4112885164739,13.4183689024902
http://dati.isprambiente.it/id/ihi/intervention/494/02,http://dati.isprambiente.it/id/place/12133,Realizzazione vasca di laminazione.,5000000.00,http://dati.isprambiente.it/id/ihi/agreement/494/02,DM 18/05/2004 (DS/2004/00164 - 9° stralcio),2004-05-18,Alluvione,Varese,lombardia,varese,45.8139461014783,8.83760597921224
http://dati.isprambiente.it/id/ihi/intervention/12ir150/g1,http://dati.isprambiente.it/id/place/60060,Regimazione e sistemazione idraulica bacino del rio moscosa nel comuni di roccasecca e rocca d'arce,1100000.00,http://dati.isprambiente.it/id/ihi/agreement/12ir150/g1,Piano 2021 Lazio DM 475 24/11/2021,2021-11-24,Alluvione,Roccasecca,lazio,frosinone,41.538920686751,13.6620333785889
http://dati.isprambiente.it/id/ihi/intervention/029/99,http://dati.isprambiente.it/id/place/17074,SISTEMAZIONE IDRAULICA BACINO.,619748.28,http://dati.isprambiente.it/id/ihi/agreement/029/99,DPCM 21/12/1999 (DSTN/2/27773),1999-12-21,Alluvione,Gardone Riviera,lombardia,brescia,45.6439081757405,10.5567095718793
http://dati.isprambiente.it/id/ihi/intervention/326/06,http://dati.isprambiente.it/id/place/46018,Risanamento e consolidamento movimento franoso,435000.00,http://dati.isprambiente.it/id/ihi/agreement/326/06,DM 11/07/2005 (DS/2005/321 - 11° stralcio),2005-07-11,Frana,Massarosa,toscana,lucca,43.8619123479406,10.3258714130073
http://dati.isprambiente.it/id/ihi/intervention/08ir203/g1,http://dati.isprambiente.it/id/place/39002,Fiume Lamone – Progetto per la manutenzione straordinaria e messa in sicurezza idraulica,58090.00,http://dati.isprambiente.it/id/ihi/agreement/08ir203/g1,Fondo_Prog_EmiliaRomagna_04/12/2018,2018-12-04,Alluvione,Bagnacavallo,emilia-romagna,ravenna,44.4392578265822,12.0057234309854
http://dati.isprambiente.it/id/ihi/intervention/238/09,http://dati.isprambiente.it/id/place/11015,Consolidamento versante,250000.00,http://dati.isprambiente.it/id/ihi/agreement/238/09,DM 10/11/2008 (DDS/DEC/2008/0855 - Ann. 2008),2008-11-10,Frana,La Spezia,liguria,la-spezia,44.1012529035077,9.795706116524
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1877/xm,http://dati.isprambiente.it/id/place/70010,"STRADA COMUNALE C.DA BUCCARO (A SUD DELLA PROVINCIALE)*C.DA BUCCARO*LAVORI PER LA MESSA IN SICUREZZA DEL TERRITORIO, MITIGAZIONE DEL RISCHIO IDROGEOLOGICO, FRANOSITA   E ALLUVIONAMENTO STRADA COMUNALE CHE CONDUCE ALL  ABITATO DI PORTOCANNONE",950000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1877/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Misto,Campomarino,molise,campobasso,41.9151042520984,15.0737546685808
http://dati.isprambiente.it/id/ihi/intervention/146/08,http://dati.isprambiente.it/id/place/16056,Completamento opere di difesa per valanghe Corne Bianche e Pizzo del Vescovo,500000.00,http://dati.isprambiente.it/id/ihi/agreement/146/08,DM 26/11/2007 (DEC/DDS/2007/1081 - 2°P. Strat.),2007-11-26,Valanga,Carona,lombardia,bergamo,46.0272790339368,9.79969042617239
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1063/xm,http://dati.isprambiente.it/id/place/36037,"VIA CANINA BOSCO - QUOTA PARTE COMUNE DI SAN FELICE*VIA CANINA BOSCO*ESECUZIONE DI TOMBINATURA DI FOSSO STRADALE AL FINE DI CONTENERE IL MOVIMENTO FRANOSO CHE DETERMINA FORTI CEDIMENTI, AVVALLAMENTI E FESSURAZIONI SUL PIANO STRADALE ADIACENTE",300000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1063/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Frana,San Felice sul Panaro,emilia-romagna,modena,44.845188534406,11.1506283987188
http://dati.isprambiente.it/id/ihi/intervention/ab25ir002/ww,http://dati.isprambiente.it/id/place/58091,Fosso della Caffarella - Realizzazione cassa di espansione,88840.00,http://dati.isprambiente.it/id/ihi/agreement/ab25ir002/ww,Fondo_Prog_Lazio_09/08/2018,2018-08-09,Alluvione,Roma,lazio,roma,41.8914622719103,12.5449966864611
http://dati.isprambiente.it/id/ihi/intervention/025/07,http://dati.isprambiente.it/id/place/77010,"Ingabbiamento fosso, sistemazione idraulica, drenaggi.",350000.00,http://dati.isprambiente.it/id/ihi/agreement/025/07,DM 03/11/2006 (DDS/DEC/2006/0632 - 1°P. Strat.),2006-11-03,Alluvione,Gorgoglione,basilicata,matera,40.3585962407011,16.1863766798053
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0205/xm,http://dati.isprambiente.it/id/place/75034,ADEGUAMENTO OPERE TERMINALI FOGNATURA PLUVIALE,950000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0205/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Alluvione,Guagnano,puglia,lecce,40.4104274621466,17.9088906240206
http://dati.isprambiente.it/id/ihi/intervention/335/09,http://dati.isprambiente.it/id/place/89002,Opere di difesa della costa,3024000.00,http://dati.isprambiente.it/id/ihi/agreement/335/09,DM 10/11/2008 (DDS/DEC/2008/0855 - Ann. 2008),2008-11-10,Costiero,Avola,sicilia,siracusa,36.9195261358414,15.1287587379101
http://dati.isprambiente.it/id/ihi/intervention/dait@21_1254/xm,http://dati.isprambiente.it/id/place/58002,UFFICIO TECNICO*CENTRO ABITATO*INTERVENTI DI MESSA IN SICUREZZA DEL TERRITORIO,999900.00,http://dati.isprambiente.it/id/ihi/agreement/dait@21_1254/xm,Decreto_Min_int_DAIT_23.02.2021,2021-02-23,Non definito,Agosta,lazio,roma,41.9793681967911,13.0401006034604
http://dati.isprambiente.it/id/ihi/intervention/mt029a/10,http://dati.isprambiente.it/id/place/77012,"Interventi urgenti per la riduzione del rischio idrogeologico del Comune di Grottole; Muri in c.a. su pali, drenaggi, rete paramassi",248209.33,http://dati.isprambiente.it/id/ihi/agreement/mt029a/10,AP Basilicata 14/12/2010,2010-12-14,Frana,Grottole,basilicata,matera,40.6326797684516,16.3777540927581
http://dati.isprambiente.it/id/ihi/intervention/01ir948/g1,http://dati.isprambiente.it/id/place/2002,OPERE DI CONTENIMENTO MASSI IN DISTACCO DA VERSANTE A PROTEZIONE ABITATO IN LOCALITA' PREA SORA,1350000.00,http://dati.isprambiente.it/id/ihi/agreement/01ir948/g1,Piano 2021 Piemonte DM 484 25/11/2021,2021-11-25,Frana,Alagna Valsesia,piemonte,vercelli,45.8735844708056,7.91760347887833
http://dati.isprambiente.it/id/ihi/intervention/743/99,http://dati.isprambiente.it/id/place/53007,REALIZZAZIONE DI UN VIADOTTO QUALE VARIANTE DELLA S.P..,338279.27,http://dati.isprambiente.it/id/ihi/agreement/743/99,DPCM 27/12/2002 (SDT/07108),2002-12-27,Frana,Cinigiano,toscana,grosseto,42.9141307725841,11.3877025112497
http://dati.isprambiente.it/id/ihi/intervention/256/07,http://dati.isprambiente.it/id/place/83021,Ripristino difese spondali del torrente Fiumedinisi,3021149.00,http://dati.isprambiente.it/id/ihi/agreement/256/07,DM 03/11/2006 (DDS/DEC/2006/0632 - 1°P. Strat.),2006-11-03,Alluvione,Fiumedinisi,sicilia,messina,38.0283808664015,15.3884195098784
http://dati.isprambiente.it/id/ihi/intervention/is055a/10,http://dati.isprambiente.it/id/place/94001,"Completamento della sistemazione dei dissesti idrogeologici in località Vallone della Fonte, Fucile e Sant'Ovino. (Formazione di drenaggi superficiali e profondi, di gabbionate e/o muri di sostegno.)",400000.00,http://dati.isprambiente.it/id/ihi/agreement/is055a/10,AP Molise 02/05/2011,2011-05-02,Frana,Acquaviva d'Isernia,molise,isernia,41.6777049719425,14.1566067796019
http://dati.isprambiente.it/id/ihi/intervention/dait@19_0295/xm,http://dati.isprambiente.it/id/place/80033,LAVORI DI SISTEMAZIONE IDROGEOLOGICA PER LA MESSA IN SICUREZZA DEL CENTRO ABITATO DI FERRUZZANO MARINA,1000000.00,http://dati.isprambiente.it/id/ihi/agreement/dait@19_0295/xm,Decreto_Min_int_DAIT_30_12_2019,2019-12-30,Non definito,Ferruzzano,calabria,reggio-di-calabria,38.0296598036076,16.0981288030212
